player,game_date,signal,season_fg,season_min,l5_fg,l5_min,n5_fg,deviation,regression_occurred,filter_status
Pelle Larsson,2025-11-19,BUY_LOW,0.523,22.0,0.422,25.6,0.319,-19.2,False,PASSED
Pelle Larsson,2025-11-21,BUY_LOW,0.51,22.2,0.375,26.4,0.348,-26.4,False,PASSED
Pelle Larsson,2025-11-23,BUY_LOW,0.523,22.4,0.439,26.8,0.268,-16.0,False,PASSED
Pelle Larsson,2025-11-29,BUY_LOW,0.465,23.2,0.302,26.0,0.368,-35.0,True,PASSED
Pelle Larsson,2025-11-29,BUY_LOW,0.462,23.2,0.348,24.6,0.333,-24.7,False,PASSED
Pelle Larsson,2025-12-01,BUY_LOW,0.459,23.2,0.333,24.0,0.25,-27.5,False,PASSED
Pelle Larsson,2025-12-01,BUY_LOW,0.461,22.9,0.333,20.0,0.158,-27.7,False,PASSED
Pelle Larsson,2025-12-09,BUY_LOW,0.443,22.4,0.158,18.4,0.676,-64.4,True,PASSED
Pelle Larsson,2025-12-09,BUY_LOW,0.443,22.1,0.15,19.0,0.69,-66.2,True,PASSED
Pelle Larsson,2025-12-27,SELL_HIGH,0.462,22.2,0.588,20.2,0.487,27.2,True,PASSED
Pelle Larsson,2025-12-27,SELL_HIGH,0.467,22.3,0.676,21.8,0.447,44.6,True,PASSED
Pelle Larsson,2025-12-29,SELL_HIGH,0.472,22.4,0.69,25.0,0.388,46.2,True,PASSED
Pelle Larsson,2025-12-29,SELL_HIGH,0.468,22.3,0.644,25.8,0.396,37.6,True,PASSED
Pelle Larsson,2026-01-04,SELL_HIGH,0.465,22.1,0.568,22.8,0.408,22.1,True,PASSED
Pelle Larsson,2026-01-06,BUY_LOW,0.462,22.2,0.388,20.4,0.455,-16.1,True,PASSED
Peyton Watson,2025-11-17,BUY_LOW,0.438,22.2,0.364,26.0,0.647,-16.9,True,PASSED
Peyton Watson,2025-12-07,BUY_LOW,0.493,27.2,0.383,31.6,0.595,-22.3,True,PASSED
Peyton Watson,2025-12-11,BUY_LOW,0.492,27.2,0.396,30.4,0.676,-19.5,True,PASSED
Peyton Watson,2025-12-25,SELL_HIGH,0.508,26.5,0.586,29.2,0.535,15.3,True,PASSED
Precious Achiuwa,2025-11-19,BUY_LOW,0.548,16.9,0.444,14.0,0.5,-19.0,True,PASSED
Precious Achiuwa,2025-11-19,BUY_LOW,0.541,17.5,0.417,15.2,0.538,-22.9,True,PASSED
Precious Achiuwa,2025-11-20,BUY_LOW,0.535,18.0,0.438,16.4,0.591,-18.2,True,PASSED
Precious Achiuwa,2025-11-20,BUY_LOW,0.528,18.4,0.419,17.2,0.63,-20.6,True,PASSED
Precious Achiuwa,2025-11-22,BUY_LOW,0.522,18.7,0.438,21.0,0.71,-16.1,True,PASSED
Precious Achiuwa,2025-12-03,BUY_LOW,0.543,21.0,0.462,22.2,0.543,-15.0,True,PASSED
Precious Achiuwa,2025-12-03,BUY_LOW,0.541,20.9,0.4,21.0,0.556,-26.1,True,PASSED
Precious Achiuwa,2025-12-06,BUY_LOW,0.539,20.9,0.452,21.0,0.562,-16.1,True,PASSED
Precious Achiuwa,2025-12-18,SELL_HIGH,0.57,20.4,0.742,19.0,0.125,30.1,True,PASSED
Precious Achiuwa,2025-12-18,SELL_HIGH,0.562,20.2,0.704,17.6,0.143,25.2,True,PASSED
Precious Achiuwa,2025-12-20,SELL_HIGH,0.555,20.0,0.643,18.4,0.276,15.9,True,PASSED
Precious Achiuwa,2025-12-23,BUY_LOW,0.524,19.7,0.276,16.6,0.378,-47.4,True,PASSED
Precious Achiuwa,2025-12-27,BUY_LOW,0.521,19.8,0.389,20.0,0.286,-25.4,False,PASSED
Precious Achiuwa,2025-12-27,BUY_LOW,0.514,19.9,0.421,23.0,0.25,-18.1,False,PASSED
Precious Achiuwa,2025-12-30,BUY_LOW,0.507,20.0,0.378,23.4,0.324,-25.3,False,PASSED
Precious Achiuwa,2025-12-30,BUY_LOW,0.5,20.0,0.286,21.4,0.316,-42.9,True,PASSED
Precious Achiuwa,2026-01-01,BUY_LOW,0.494,19.9,0.25,19.8,0.378,-49.4,True,PASSED
Precious Achiuwa,2026-01-01,BUY_LOW,0.495,20.0,0.36,19.2,0.355,-27.3,False,PASSED
Precious Achiuwa,2026-01-02,BUY_LOW,0.497,20.0,0.4,19.6,0.345,-19.5,False,PASSED
Precious Achiuwa,2026-01-02,BUY_LOW,0.488,20.0,0.324,19.4,0.464,-33.7,True,PASSED
Precious Achiuwa,2026-01-04,BUY_LOW,0.48,20.0,0.316,19.8,0.6,-34.2,True,PASSED
Precious Achiuwa,2026-01-04,BUY_LOW,0.481,19.9,0.378,19.4,0.588,-21.4,True,PASSED
Precious Achiuwa,2026-01-06,BUY_LOW,0.483,19.8,0.355,18.0,0.571,-26.5,True,PASSED
Precious Achiuwa,2026-01-06,BUY_LOW,0.485,19.8,0.345,18.0,0.571,-28.9,True,PASSED
Precious Achiuwa,2026-01-09,SELL_HIGH,0.486,19.6,0.6,15.8,0.571,23.4,True,PASSED
Quentin Grimes,2025-11-25,BUY_LOW,0.454,32.0,0.344,35.0,0.418,-24.2,True,PASSED
Quentin Grimes,2025-11-28,BUY_LOW,0.446,31.8,0.31,32.6,0.446,-30.4,True,PASSED
Quentin Grimes,2025-11-28,BUY_LOW,0.444,32.1,0.333,33.4,0.447,-24.9,True,PASSED
Quentin Grimes,2025-11-30,BUY_LOW,0.442,32.4,0.333,35.0,0.508,-24.6,True,PASSED
Quentin Grimes,2025-11-30,BUY_LOW,0.445,32.8,0.356,37.4,0.542,-20.0,True,PASSED
Quentin Grimes,2025-12-07,SELL_HIGH,0.456,33.2,0.542,36.2,0.304,18.9,True,PASSED
Quentin Grimes,2025-12-14,BUY_LOW,0.444,33.4,0.304,35.0,0.25,-31.4,False,PASSED
Quentin Grimes,2025-12-19,BUY_LOW,0.44,33.5,0.302,37.0,0.233,-31.3,False,PASSED
Quentin Grimes,2025-12-19,BUY_LOW,0.438,33.2,0.3,34.8,0.233,-31.6,False,PASSED
Quentin Grimes,2025-12-20,BUY_LOW,0.437,32.9,0.289,30.6,0.25,-33.9,False,PASSED
Quentin Grimes,2025-12-20,BUY_LOW,0.434,32.8,0.267,27.8,0.27,-38.5,True,PASSED
Quentin Grimes,2025-12-30,BUY_LOW,0.424,32.1,0.324,26.8,0.553,-23.6,True,PASSED
Quentin Grimes,2026-01-01,BUY_LOW,0.425,32.2,0.357,29.2,0.565,-15.9,True,PASSED
Quentin Grimes,2026-01-03,SELL_HIGH,0.434,32.4,0.543,34.8,0.467,25.2,True,PASSED
Quentin Grimes,2026-01-03,SELL_HIGH,0.434,32.4,0.565,37.2,0.5,30.3,True,PASSED
Quentin Grimes,2026-01-05,SELL_HIGH,0.433,32.5,0.553,36.4,0.513,27.7,True,PASSED
Quentin Grimes,2026-01-05,SELL_HIGH,0.434,32.6,0.565,36.8,0.5,30.2,True,PASSED
Quentin Grimes,2026-01-07,SELL_HIGH,0.435,32.7,0.511,37.2,0.486,17.6,True,PASSED
Quentin Grimes,2026-01-09,SELL_HIGH,0.438,32.4,0.513,32.2,0.483,17.2,True,PASSED
Quenton Jackson,2025-12-18,BUY_LOW,0.5,18.2,0.4,17.4,0.4,-20.0,False,PASSED
Quenton Jackson,2025-12-18,BUY_LOW,0.494,18.8,0.238,16.6,0.391,-51.8,True,PASSED
Quenton Jackson,2025-12-20,BUY_LOW,0.489,19.4,0.292,18.0,0.353,-40.4,True,PASSED
Quenton Jackson,2025-12-20,BUY_LOW,0.485,19.3,0.304,17.4,0.333,-37.2,True,PASSED
Quenton Jackson,2025-12-22,BUY_LOW,0.48,19.1,0.348,19.2,0.353,-27.5,True,PASSED
Quenton Jackson,2025-12-22,BUY_LOW,0.476,18.9,0.4,20.8,0.353,-16.0,False,PASSED
Quenton Jackson,2025-12-23,BUY_LOW,0.473,18.8,0.391,18.6,0.333,-17.2,False,PASSED
Quenton Jackson,2025-12-23,BUY_LOW,0.468,18.2,0.353,14.8,0.353,-24.7,False,PASSED
Quinten Post,2025-12-04,SELL_HIGH,0.455,16.4,0.545,19.0,0.438,20.0,True,PASSED
Quinten Post,2026-01-05,SELL_HIGH,0.431,18.5,0.511,21.2,0.545,18.5,False,PASSED
Quinten Post,2026-01-05,SELL_HIGH,0.432,18.4,0.524,21.0,0.526,21.3,False,PASSED
Quinten Post,2026-01-07,SELL_HIGH,0.433,18.4,0.556,19.0,0.525,28.4,True,PASSED
Quinten Post,2026-01-07,SELL_HIGH,0.436,18.4,0.618,18.2,0.5,41.8,True,PASSED
Quinten Post,2026-01-09,SELL_HIGH,0.438,18.4,0.606,17.4,0.429,38.2,True,PASSED
RJ Barrett,2025-11-17,BUY_LOW,0.505,31.5,0.411,27.8,0.493,-18.7,True,PASSED
Reed Sheppard,2025-11-16,SELL_HIGH,0.485,22.5,0.571,26.2,0.544,17.7,True,PASSED
Reed Sheppard,2025-12-05,BUY_LOW,0.477,25.4,0.368,26.6,0.468,-22.8,True,PASSED
Reed Sheppard,2025-12-05,BUY_LOW,0.474,25.3,0.341,24.6,0.489,-27.9,True,PASSED
Reed Sheppard,2025-12-06,BUY_LOW,0.471,25.2,0.341,24.2,0.451,-27.6,True,PASSED
Reed Sheppard,2025-12-06,BUY_LOW,0.474,25.0,0.386,23.6,0.383,-18.5,False,PASSED
Reed Sheppard,2025-12-18,BUY_LOW,0.462,25.3,0.383,27.2,0.448,-17.1,True,PASSED
Reed Sheppard,2025-12-18,BUY_LOW,0.459,25.3,0.344,28.6,0.441,-25.2,True,PASSED
Reed Sheppard,2025-12-20,BUY_LOW,0.456,25.3,0.328,28.8,0.446,-28.0,True,PASSED
Reed Sheppard,2025-12-20,BUY_LOW,0.461,25.4,0.37,29.6,0.39,-19.7,True,PASSED
Reed Sheppard,2025-12-25,BUY_LOW,0.454,25.7,0.352,27.8,0.466,-22.5,True,PASSED
Robert Williams III,2026-01-02,SELL_HIGH,0.693,16.2,0.857,18.0,0.667,23.7,True,PASSED
Robert Williams III,2026-01-05,SELL_HIGH,0.692,16.2,0.842,17.6,0.667,21.6,True,PASSED
Robert Williams III,2026-01-05,SELL_HIGH,0.694,16.1,0.867,16.0,0.6,24.9,True,PASSED
Robert Williams III,2026-01-07,SELL_HIGH,0.696,16.0,0.833,15.2,0.778,19.8,True,PASSED
Ronald Holland II,2025-11-17,BUY_LOW,0.386,23.7,0.304,25.6,0.455,-21.3,True,PASSED
Ronald Holland II,2025-11-17,BUY_LOW,0.389,24.0,0.328,27.0,0.409,-15.8,True,PASSED
Ronald Holland II,2025-11-22,SELL_HIGH,0.392,23.6,0.455,23.4,0.444,16.0,True,PASSED
Ronald Holland II,2025-12-03,SELL_HIGH,0.426,21.4,0.714,17.8,0.32,67.8,True,PASSED
Ronald Holland II,2025-12-03,SELL_HIGH,0.418,21.3,0.579,19.4,0.292,38.4,True,PASSED
Ronald Holland II,2025-12-05,SELL_HIGH,0.411,21.2,0.476,18.2,0.366,15.8,True,PASSED
Ronald Holland II,2025-12-06,BUY_LOW,0.41,21.1,0.32,18.4,0.4,-22.0,True,PASSED
Ronald Holland II,2025-12-12,BUY_LOW,0.401,21.0,0.292,18.6,0.515,-27.3,True,PASSED
Ronald Holland II,2025-12-15,BUY_LOW,0.41,21.0,0.3,20.0,0.365,-26.9,True,PASSED
Ronald Holland II,2025-12-18,SELL_HIGH,0.411,20.9,0.515,19.6,0.422,25.4,True,PASSED
Royce O'Neale,2025-11-16,SELL_HIGH,0.47,29.8,0.548,25.0,0.283,16.7,True,PASSED
Royce O'Neale,2025-11-18,BUY_LOW,0.444,29.5,0.303,24.8,0.432,-31.8,True,PASSED
Royce O'Neale,2025-11-18,BUY_LOW,0.439,29.6,0.25,25.4,0.452,-43.0,True,PASSED
Royce O'Neale,2025-11-21,BUY_LOW,0.434,29.6,0.238,27.0,0.476,-45.1,True,PASSED
Royce O'Neale,2025-11-21,BUY_LOW,0.439,29.6,0.283,28.6,0.432,-35.7,True,PASSED
Royce O'Neale,2025-12-08,BUY_LOW,0.42,29.7,0.286,26.6,0.485,-31.9,True,PASSED
Royce O'Neale,2025-12-08,BUY_LOW,0.423,29.8,0.286,27.4,0.471,-32.5,True,PASSED
Royce O'Neale,2025-12-27,SELL_HIGH,0.426,29.3,0.556,25.8,0.511,30.3,True,PASSED
Royce O'Neale,2025-12-29,SELL_HIGH,0.429,29.3,0.516,27.8,0.488,20.4,True,PASSED
Royce O'Neale,2025-12-29,SELL_HIGH,0.432,29.4,0.5,29.8,0.452,15.9,True,PASSED
Royce O'Neale,2025-12-31,SELL_HIGH,0.434,29.4,0.553,31.4,0.357,27.2,True,PASSED
Royce O'Neale,2025-12-31,SELL_HIGH,0.434,29.4,0.545,31.8,0.3,25.7,True,PASSED
Royce O'Neale,2026-01-02,SELL_HIGH,0.433,29.4,0.511,30.6,0.31,18.0,True,PASSED
Royce O'Neale,2026-01-04,BUY_LOW,0.429,29.4,0.357,29.2,0.38,-16.7,True,PASSED
Royce O'Neale,2026-01-05,BUY_LOW,0.425,29.5,0.3,30.2,0.458,-29.4,True,PASSED
Royce O'Neale,2026-01-05,BUY_LOW,0.424,29.5,0.31,31.0,0.5,-27.1,True,PASSED
Royce O'Neale,2026-01-07,BUY_LOW,0.424,29.5,0.319,31.2,0.55,-24.8,True,PASSED
Royce O'Neale,2026-01-07,BUY_LOW,0.425,29.5,0.327,30.6,0.585,-23.1,True,PASSED
Rudy Gobert,2025-11-24,BUY_LOW,0.735,32.1,0.611,36.6,0.667,-16.9,True,PASSED
Rudy Gobert,2025-11-26,BUY_LOW,0.733,32.4,0.595,37.6,0.667,-18.9,True,PASSED
Rudy Gobert,2025-11-26,BUY_LOW,0.728,32.3,0.543,36.8,0.704,-25.4,True,PASSED
Rudy Gobert,2025-11-29,BUY_LOW,0.722,32.3,0.536,36.2,0.794,-25.8,True,PASSED
Rudy Gobert,2025-12-21,BUY_LOW,0.733,31.2,0.618,31.2,0.667,-15.8,True,PASSED
Rudy Gobert,2025-12-21,BUY_LOW,0.733,31.4,0.622,35.0,0.636,-15.2,True,PASSED
Rudy Gobert,2025-12-23,BUY_LOW,0.733,31.5,0.611,35.8,0.562,-16.6,False,PASSED
Rudy Gobert,2025-12-23,BUY_LOW,0.732,31.6,0.588,36.4,0.5,-19.6,False,PASSED
Rudy Gobert,2025-12-27,BUY_LOW,0.719,31.8,0.562,35.0,0.571,-21.8,True,PASSED
Rudy Gobert,2025-12-29,BUY_LOW,0.714,31.8,0.5,33.6,0.655,-29.9,True,PASSED
Rudy Gobert,2025-12-29,BUY_LOW,0.715,31.8,0.516,32.0,0.645,-27.8,True,PASSED
Rudy Gobert,2025-12-31,BUY_LOW,0.716,31.7,0.552,31.2,0.667,-22.9,True,PASSED
Rudy Gobert,2025-12-31,BUY_LOW,0.713,31.7,0.536,30.0,0.725,-24.8,True,PASSED
Rudy Gobert,2026-01-03,BUY_LOW,0.71,31.6,0.571,29.4,0.795,-19.5,True,PASSED
Rudy Gobert,2026-01-08,SELL_HIGH,0.72,31.6,0.838,31.2,0.731,16.4,True,PASSED
Rudy Gobert,2026-01-08,SELL_HIGH,0.723,31.7,0.886,32.2,0.6,22.6,True,PASSED
Rui Hachimura,2025-11-25,BUY_LOW,0.562,33.6,0.476,29.0,0.483,-15.3,True,PASSED
Rui Hachimura,2025-12-01,BUY_LOW,0.545,33.6,0.444,34.2,0.419,-18.4,False,PASSED
Rui Hachimura,2025-12-01,BUY_LOW,0.544,33.3,0.4,32.6,0.439,-26.4,True,PASSED
Rui Hachimura,2025-12-04,BUY_LOW,0.542,33.1,0.395,30.0,0.481,-27.1,True,PASSED
Rui Hachimura,2025-12-04,BUY_LOW,0.54,33.1,0.41,29.8,0.509,-24.0,True,PASSED
Rui Hachimura,2025-12-05,BUY_LOW,0.538,33.2,0.412,30.0,0.54,-23.4,True,PASSED
Rui Hachimura,2025-12-05,BUY_LOW,0.535,33.0,0.419,29.0,0.581,-21.7,True,PASSED
Rui Hachimura,2025-12-07,BUY_LOW,0.533,33.0,0.439,30.2,0.568,-17.7,True,PASSED
Russell Westbrook,2025-12-03,BUY_LOW,0.427,28.2,0.338,27.4,0.469,-20.7,True,PASSED
Russell Westbrook,2025-12-03,BUY_LOW,0.426,28.2,0.292,26.8,0.522,-31.3,True,PASSED
Russell Westbrook,2025-12-06,BUY_LOW,0.425,28.2,0.29,25.8,0.538,-31.6,True,PASSED
Russell Westbrook,2025-12-06,BUY_LOW,0.425,28.3,0.298,25.6,0.538,-29.9,True,PASSED
Russell Westbrook,2025-12-11,SELL_HIGH,0.437,28.8,0.522,34.4,0.441,19.5,True,PASSED
Russell Westbrook,2025-12-11,SELL_HIGH,0.437,28.8,0.538,34.2,0.492,23.1,True,PASSED
Russell Westbrook,2025-12-14,SELL_HIGH,0.438,28.8,0.538,33.2,0.448,23.0,True,PASSED
Russell Westbrook,2025-12-14,SELL_HIGH,0.435,28.7,0.507,32.4,0.436,16.7,True,PASSED
Russell Westbrook,2025-12-23,BUY_LOW,0.428,29.0,0.354,30.6,0.44,-17.2,True,PASSED
Russell Westbrook,2025-12-23,BUY_LOW,0.428,29.2,0.326,31.2,0.425,-23.9,True,PASSED
Russell Westbrook,2025-12-27,BUY_LOW,0.428,29.3,0.36,32.8,0.421,-15.9,True,PASSED
Russell Westbrook,2026-01-01,BUY_LOW,0.425,28.8,0.354,23.4,0.373,-16.8,True,PASSED
Russell Westbrook,2026-01-02,BUY_LOW,0.423,28.8,0.339,23.6,0.366,-19.9,True,PASSED
Russell Westbrook,2026-01-09,BUY_LOW,0.416,29.0,0.324,32.8,0.516,-22.1,True,PASSED
Russell Westbrook,2026-01-09,BUY_LOW,0.418,29.0,0.329,33.2,0.507,-21.3,True,PASSED
Ryan Dunn,2025-12-08,BUY_LOW,0.468,23.6,0.375,20.4,0.321,-19.9,False,PASSED
Ryan Dunn,2025-12-10,BUY_LOW,0.457,23.6,0.259,21.0,0.435,-43.3,True,PASSED
Ryan Dunn,2025-12-10,BUY_LOW,0.458,23.4,0.231,20.0,0.455,-49.6,True,PASSED
Ryan Dunn,2025-12-14,BUY_LOW,0.459,23.2,0.259,19.6,0.417,-43.5,True,PASSED
Ryan Dunn,2025-12-14,BUY_LOW,0.456,23.1,0.267,19.4,0.417,-41.5,True,PASSED
Ryan Dunn,2025-12-26,BUY_LOW,0.448,22.8,0.37,22.6,0.406,-17.3,True,PASSED
Ryan Dunn,2025-12-26,BUY_LOW,0.449,22.8,0.375,23.4,0.385,-16.5,True,PASSED
Ryan Dunn,2026-01-04,BUY_LOW,0.443,22.4,0.346,19.0,0.292,-21.8,False,PASSED
Ryan Dunn,2026-01-05,BUY_LOW,0.441,22.4,0.37,19.4,0.368,-16.1,False,PASSED
Ryan Dunn,2026-01-07,BUY_LOW,0.439,22.2,0.37,19.6,0.519,-15.6,True,PASSED
Ryan Dunn,2026-01-09,BUY_LOW,0.433,22.2,0.292,19.8,0.625,-32.7,True,PASSED
Ryan Kalkbrenner,2025-12-20,BUY_LOW,0.788,25.7,0.667,24.0,0.667,-15.4,False,PASSED
Ryan Nembhard,2025-12-22,BUY_LOW,0.507,20.8,0.378,24.2,0.356,-25.3,False,PASSED
Ryan Nembhard,2025-12-23,BUY_LOW,0.488,20.9,0.289,24.8,0.45,-40.8,True,PASSED
Ryan Nembhard,2025-12-27,BUY_LOW,0.482,21.3,0.356,25.0,0.387,-26.2,True,PASSED
Ryan Nembhard,2025-12-29,BUY_LOW,0.476,21.0,0.4,17.0,0.5,-16.0,True,PASSED
Ryan Nembhard,2026-01-01,BUY_LOW,0.47,20.9,0.345,17.0,0.6,-26.6,True,PASSED
Ryan Nembhard,2026-01-01,BUY_LOW,0.472,20.9,0.387,18.0,0.615,-18.0,True,PASSED
Ryan Nembhard,2026-01-03,BUY_LOW,0.474,21.0,0.4,19.0,0.5,-15.7,True,PASSED
Ryan Nembhard,2026-01-03,BUY_LOW,0.476,20.8,0.4,18.2,0.421,-16.0,True,PASSED
Ryan Nembhard,2026-01-06,SELL_HIGH,0.478,20.4,0.6,16.4,0.421,25.5,True,PASSED
Ryan Rollins,2025-11-20,BUY_LOW,0.512,31.2,0.424,30.4,0.406,-17.2,False,PASSED
Ryan Rollins,2025-11-26,BUY_LOW,0.492,31.5,0.406,33.6,0.436,-17.5,True,PASSED
Ryan Rollins,2025-11-26,BUY_LOW,0.491,31.8,0.394,33.8,0.422,-19.8,True,PASSED
Ryan Rollins,2025-11-28,BUY_LOW,0.489,32.0,0.402,35.2,0.404,-17.8,True,PASSED
Ryan Rollins,2025-11-28,BUY_LOW,0.488,32.2,0.395,36.6,0.407,-18.9,True,PASSED
Ryan Rollins,2025-12-01,BUY_LOW,0.482,32.3,0.404,34.8,0.5,-16.2,True,PASSED
Ryan Rollins,2025-12-03,BUY_LOW,0.481,32.3,0.407,32.6,0.472,-15.3,True,PASSED
Ryan Rollins,2025-12-11,BUY_LOW,0.475,32.2,0.375,28.4,0.452,-21.1,True,PASSED
Ryan Rollins,2025-12-14,BUY_LOW,0.474,32.0,0.361,26.6,0.455,-23.9,True,PASSED
Ryan Rollins,2025-12-27,SELL_HIGH,0.478,31.1,0.561,29.4,0.397,17.2,True,PASSED
Ryan Rollins,2026-01-02,BUY_LOW,0.473,31.4,0.397,35.0,0.607,-16.2,True,PASSED
Ryan Rollins,2026-01-04,SELL_HIGH,0.483,31.5,0.565,36.6,0.393,16.8,True,PASSED
Ryan Rollins,2026-01-04,SELL_HIGH,0.482,31.6,0.571,37.2,0.349,18.6,True,PASSED
Ryan Rollins,2026-01-07,SELL_HIGH,0.481,31.6,0.574,36.2,0.311,19.4,True,PASSED
Ryan Rollins,2026-01-07,SELL_HIGH,0.481,31.7,0.607,35.4,0.228,26.0,True,PASSED
Saddiq Bey,2025-11-19,BUY_LOW,0.424,27.3,0.286,30.2,0.356,-32.6,True,PASSED
Saddiq Bey,2025-11-21,BUY_LOW,0.419,27.0,0.282,26.6,0.414,-32.7,True,PASSED
Saddiq Bey,2025-11-21,BUY_LOW,0.413,26.7,0.286,22.8,0.462,-30.8,True,PASSED
Saddiq Bey,2025-11-26,SELL_HIGH,0.423,27.3,0.493,32.6,0.521,16.4,False,PASSED
Saddiq Bey,2025-12-04,SELL_HIGH,0.448,28.8,0.597,33.8,0.507,33.2,True,PASSED
Saddiq Bey,2025-12-06,SELL_HIGH,0.449,28.9,0.549,33.8,0.484,22.3,True,PASSED
Saddiq Bey,2025-12-26,BUY_LOW,0.447,29.4,0.378,30.6,0.421,-15.3,True,PASSED
Saddiq Bey,2025-12-27,BUY_LOW,0.444,29.5,0.352,29.8,0.436,-20.6,True,PASSED
Saddiq Bey,2025-12-27,BUY_LOW,0.444,29.5,0.359,29.4,0.417,-19.1,True,PASSED
Saddiq Bey,2025-12-29,BUY_LOW,0.445,29.6,0.377,30.8,0.415,-15.3,True,PASSED
Sam Hauser,2025-11-16,BUY_LOW,0.323,22.6,0.214,21.0,0.261,-33.6,True,PASSED
Sam Hauser,2025-11-16,BUY_LOW,0.317,22.0,0.207,19.0,0.261,-34.8,True,PASSED
Sam Hauser,2025-11-23,SELL_HIGH,0.323,21.2,0.393,19.8,0.475,21.7,False,PASSED
Sam Hauser,2025-11-26,SELL_HIGH,0.333,21.4,0.448,20.8,0.447,34.5,True,PASSED
Sam Hauser,2025-11-26,SELL_HIGH,0.336,21.3,0.462,19.8,0.45,37.3,True,PASSED
Sam Hauser,2025-11-29,SELL_HIGH,0.339,21.2,0.519,20.4,0.45,53.0,True,PASSED
Sam Hauser,2025-11-29,SELL_HIGH,0.343,21.4,0.528,23.6,0.469,54.0,True,PASSED
Sam Hauser,2025-11-30,SELL_HIGH,0.346,21.6,0.475,24.2,0.462,37.2,True,PASSED
Sam Hauser,2025-11-30,SELL_HIGH,0.35,22.0,0.447,25.8,0.423,28.0,True,PASSED
Sam Hauser,2025-12-04,SELL_HIGH,0.357,22.1,0.462,25.8,0.444,29.4,True,PASSED
Sam Hauser,2025-12-05,SELL_HIGH,0.356,22.1,0.423,23.0,0.35,18.8,True,PASSED
Sam Hauser,2025-12-05,SELL_HIGH,0.36,22.1,0.429,20.8,0.238,19.0,True,PASSED
Sam Hauser,2025-12-07,SELL_HIGH,0.364,22.2,0.438,21.8,0.171,20.3,True,PASSED
Sam Hauser,2025-12-07,SELL_HIGH,0.365,22.3,0.429,23.2,0.103,17.4,True,PASSED
Sam Hauser,2025-12-11,SELL_HIGH,0.366,22.3,0.444,24.2,0.179,21.3,True,PASSED
Sam Hauser,2025-12-15,BUY_LOW,0.345,22.3,0.238,24.0,0.6,-31.0,True,PASSED
Sam Hauser,2025-12-15,BUY_LOW,0.344,22.0,0.171,20.0,0.56,-50.2,True,PASSED
Sam Hauser,2025-12-22,SELL_HIGH,0.359,21.9,0.56,21.6,0.514,56.1,True,PASSED
Sam Hauser,2025-12-22,SELL_HIGH,0.356,21.9,0.5,24.8,0.529,40.3,False,PASSED
Sam Hauser,2025-12-28,SELL_HIGH,0.375,21.7,0.526,20.2,0.333,40.4,True,PASSED
Sam Hauser,2025-12-28,SELL_HIGH,0.373,21.7,0.514,18.6,0.429,37.7,True,PASSED
Sam Hauser,2025-12-30,SELL_HIGH,0.371,21.6,0.529,18.4,0.436,42.8,True,PASSED
Sam Hauser,2025-12-30,SELL_HIGH,0.368,21.5,0.529,17.8,0.45,43.7,True,PASSED
Sam Hauser,2026-01-03,SELL_HIGH,0.376,21.7,0.436,22.6,0.351,15.8,True,PASSED
Sam Hauser,2026-01-05,SELL_HIGH,0.376,21.7,0.45,23.4,0.447,19.8,True,PASSED
Sam Hauser,2026-01-05,SELL_HIGH,0.376,21.7,0.475,24.2,0.525,26.5,False,PASSED
Sam Merrill,2025-12-22,SELL_HIGH,0.466,25.9,0.571,27.4,0.449,22.8,True,PASSED
Sam Merrill,2025-12-22,SELL_HIGH,0.46,25.9,0.578,27.2,0.453,25.5,True,PASSED
Sam Merrill,2025-12-23,SELL_HIGH,0.455,25.9,0.535,27.0,0.5,17.5,True,PASSED
Sam Merrill,2025-12-23,SELL_HIGH,0.461,25.9,0.543,26.8,0.5,17.8,True,PASSED
Sam Merrill,2026-01-08,SELL_HIGH,0.466,26.3,0.547,29.4,0.551,17.3,False,PASSED
Sandro Mamukelashvili,2025-11-19,BUY_LOW,0.573,17.8,0.486,17.8,0.528,-15.1,True,PASSED
Sandro Mamukelashvili,2025-11-21,BUY_LOW,0.568,17.7,0.455,16.4,0.554,-20.0,True,PASSED
Sandro Mamukelashvili,2025-11-21,BUY_LOW,0.565,17.8,0.462,16.2,0.571,-18.3,True,PASSED
Sandro Mamukelashvili,2025-11-30,BUY_LOW,0.542,18.7,0.422,19.4,0.395,-22.2,False,PASSED
Sandro Mamukelashvili,2025-12-02,BUY_LOW,0.536,19.0,0.413,21.6,0.395,-22.9,False,PASSED
Sandro Mamukelashvili,2025-12-02,BUY_LOW,0.539,19.0,0.452,22.2,0.342,-16.0,False,PASSED
Sandro Mamukelashvili,2025-12-09,BUY_LOW,0.52,19.8,0.439,23.0,0.474,-15.6,True,PASSED
Sandro Mamukelashvili,2026-01-03,BUY_LOW,0.518,20.9,0.39,18.4,0.478,-24.6,True,PASSED
Sandro Mamukelashvili,2026-01-03,BUY_LOW,0.517,21.1,0.375,20.4,0.477,-27.5,True,PASSED
Sandro Mamukelashvili,2026-01-05,BUY_LOW,0.517,21.2,0.375,22.2,0.523,-27.4,True,PASSED
Sandro Mamukelashvili,2026-01-05,BUY_LOW,0.516,21.3,0.359,22.2,0.578,-30.4,True,PASSED
Sandro Mamukelashvili,2026-01-07,BUY_LOW,0.514,21.3,0.419,24.4,0.564,-18.6,True,PASSED
