id,archived_json,log_json
944547401869,"{""player_id"": ""944547401869"", ""name"": ""Ryan Dunn"", ""team"": ""PHO"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 5.7, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""944547401869"", ""name"": ""Ryan Dunn"", ""team"": ""PHO"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 5.7, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
94464915527,"{""player_id"": ""94464915527"", ""name"": ""Amari Williams"", ""team"": ""BOS"", ""position"": ""C"", ""status"": ""ACTIVE"", ""base_ppg"": 3.0, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:45"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""94464915527"", ""name"": ""Amari Williams"", ""team"": ""BOS"", ""position"": ""C"", ""status"": ""ACTIVE"", ""base_ppg"": 3.0, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:45"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
944649935539,"{""player_id"": ""944649935539"", ""name"": ""Brooks Barnhizer"", ""team"": ""OKC"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 0.0, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""944649935539"", ""name"": ""Brooks Barnhizer"", ""team"": ""OKC"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 0.0, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
94484429027,"{""player_id"": ""94484429027"", ""name"": ""Jaden McDaniels"", ""team"": ""MIN"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 15.7, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""94484429027"", ""name"": ""Jaden McDaniels"", ""team"": ""MIN"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 15.7, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
94494285527,"{""player_id"": ""94494285527"", ""name"": ""Pelle Larsson"", ""team"": ""MIA"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 9.7, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""94494285527"", ""name"": ""Pelle Larsson"", ""team"": ""MIA"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 9.7, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
94514265527,"{""player_id"": ""94514265527"", ""name"": ""Cam Thomas"", ""team"": ""BKN"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 12.0, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""94514265527"", ""name"": ""Cam Thomas"", ""team"": ""BKN"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 12.0, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
945143061189,"{""player_id"": ""945143061189"", ""name"": ""Jeremiah Fears"", ""team"": ""NO"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 12.9, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""945143061189"", ""name"": ""Jeremiah Fears"", ""team"": ""NO"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 12.9, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
945240097989,"{""player_id"": ""945240097989"", ""name"": ""Ja'Kobe Walter"", ""team"": ""TOR"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 6.4, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""945240097989"", ""name"": ""Ja'Kobe Walter"", ""team"": ""TOR"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 6.4, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
94534209027,"{""player_id"": ""94534209027"", ""name"": ""Christian Braun"", ""team"": ""DEN"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 2.7, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""94534209027"", ""name"": ""Christian Braun"", ""team"": ""DEN"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 2.7, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
94534996527,"{""player_id"": ""94534996527"", ""name"": ""Nique Clifford"", ""team"": ""SAC"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 4.0, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""94534996527"", ""name"": ""Nique Clifford"", ""team"": ""SAC"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 4.0, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
94544296527,"{""player_id"": ""94544296527"", ""name"": ""Andre Jackson Jr."", ""team"": ""MIL"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 4.5, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""94544296527"", ""name"": ""Andre Jackson Jr."", ""team"": ""MIL"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 4.5, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
94554266027,"{""player_id"": ""94554266027"", ""name"": ""RayJ Dennis"", ""team"": ""ATL"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 0.0, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:45"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""94554266027"", ""name"": ""RayJ Dennis"", ""team"": ""ATL"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 0.0, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:45"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
945547765539,"{""player_id"": ""945547765539"", ""name"": ""Brandin Podziemski"", ""team"": ""GS"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 10.3, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""945547765539"", ""name"": ""Brandin Podziemski"", ""team"": ""GS"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 10.3, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
94564412027,"{""player_id"": ""94564412027"", ""name"": ""Jalen Wilson"", ""team"": ""BKN"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 6.2, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""94564412027"", ""name"": ""Jalen Wilson"", ""team"": ""BKN"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 6.2, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
94574916527,"{""player_id"": ""94574916527"", ""name"": ""Bennedict Mathurin"", ""team"": ""IND"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 2.0, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""94574916527"", ""name"": ""Bennedict Mathurin"", ""team"": ""IND"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 2.0, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
945843618389,"{""player_id"": ""945843618389"", ""name"": ""Joan Beringer"", ""team"": ""MIN"", ""position"": ""C"", ""status"": ""ACTIVE"", ""base_ppg"": 7.0, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""945843618389"", ""name"": ""Joan Beringer"", ""team"": ""MIN"", ""position"": ""C"", ""status"": ""ACTIVE"", ""base_ppg"": 7.0, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
945941497989,"{""player_id"": ""945941497989"", ""name"": ""Rob Dillingham"", ""team"": ""MIN"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 1.5, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""945941497989"", ""name"": ""Rob Dillingham"", ""team"": ""MIN"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 1.5, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
945947397989,"{""player_id"": ""945947397989"", ""name"": ""Kyshawn George"", ""team"": ""WAS"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 17.4, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:47"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""945947397989"", ""name"": ""Kyshawn George"", ""team"": ""WAS"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 17.4, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:47"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
94604249027,"{""player_id"": ""94604249027"", ""name"": ""Jaime Jaquez Jr."", ""team"": ""MIA"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 12.4, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""94604249027"", ""name"": ""Jaime Jaquez Jr."", ""team"": ""MIA"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 12.4, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
94614226027,"{""player_id"": ""94614226027"", ""name"": ""Zeke Nnaji"", ""team"": ""DEN"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 9.3, ""usg_pct"": 0.2, ""archetype"": ""TWO_WAY_WING"", ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""94614226027"", ""name"": ""Zeke Nnaji"", ""team"": ""DEN"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 9.3, ""usg_pct"": 0.2, ""archetype"": ""TWO_WAY_WING"", ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
94614279027,"{""player_id"": ""94614279027"", ""name"": ""Franz Wagner"", ""team"": ""ORL"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 16.0, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""94614279027"", ""name"": ""Franz Wagner"", ""team"": ""ORL"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 16.0, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
946241651189,"{""player_id"": ""946241651189"", ""name"": ""Jase Richardson"", ""team"": ""ORL"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 10.3, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""946241651189"", ""name"": ""Jase Richardson"", ""team"": ""ORL"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 10.3, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
94624262027,"{""player_id"": ""94624262027"", ""name"": ""Jalen Williams"", ""team"": ""OKC"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 16.2, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""94624262027"", ""name"": ""Jalen Williams"", ""team"": ""OKC"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 16.2, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
94624472047,"{""player_id"": ""94624472047"", ""name"": ""Ron Harper Jr."", ""team"": ""BOS"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 3.0, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:45"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""94624472047"", ""name"": ""Ron Harper Jr."", ""team"": ""BOS"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 3.0, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:45"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
946247671869,"{""player_id"": ""946247671869"", ""name"": ""Cason Wallace"", ""team"": ""OKC"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 4.6, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""946247671869"", ""name"": ""Cason Wallace"", ""team"": ""OKC"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 4.6, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
946247778639,"{""player_id"": ""946247778639"", ""name"": ""Shaedon Sharpe"", ""team"": ""POR"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 21.0, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""946247778639"", ""name"": ""Shaedon Sharpe"", ""team"": ""POR"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 21.0, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
946341233389,"{""player_id"": ""946341233389"", ""name"": ""Noah Penda"", ""team"": ""ORL"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 8.5, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""946341233389"", ""name"": ""Noah Penda"", ""team"": ""ORL"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 8.5, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
94644216527,"{""player_id"": ""94644216527"", ""name"": ""Dylan Cardwell"", ""team"": ""SAC"", ""position"": ""C"", ""status"": ""ACTIVE"", ""base_ppg"": 5.2, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""94644216527"", ""name"": ""Dylan Cardwell"", ""team"": ""SAC"", ""position"": ""C"", ""status"": ""ACTIVE"", ""base_ppg"": 5.2, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
94644246527,"{""player_id"": ""94644246527"", ""name"": ""Micah Peavy"", ""team"": ""NO"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 4.6, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""94644246527"", ""name"": ""Micah Peavy"", ""team"": ""NO"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 4.6, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
946542960139,"{""player_id"": ""946542960139"", ""name"": ""Jamir Watkins"", ""team"": ""WAS"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 4.5, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:47"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""946542960139"", ""name"": ""Jamir Watkins"", ""team"": ""WAS"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 4.5, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:47"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
946642835539,"{""player_id"": ""946642835539"", ""name"": ""Curtis Jones"", ""team"": ""DEN"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 0.0, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""946642835539"", ""name"": ""Curtis Jones"", ""team"": ""DEN"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 0.0, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
946740307989,"{""player_id"": ""946740307989"", ""name"": ""Bronny James"", ""team"": ""LAL"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 1.2, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""946740307989"", ""name"": ""Bronny James"", ""team"": ""LAL"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 1.2, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
946749465539,"{""player_id"": ""946749465539"", ""name"": ""JD Davison"", ""team"": ""HOU"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 2.8, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""946749465539"", ""name"": ""JD Davison"", ""team"": ""HOU"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 2.8, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
946840511869,"{""player_id"": ""946840511869"", ""name"": ""Danny Wolf"", ""team"": ""BKN"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 7.8, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""946840511869"", ""name"": ""Danny Wolf"", ""team"": ""BKN"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 7.8, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
946840901869,"{""player_id"": ""946840901869"", ""name"": ""Noah Clowney"", ""team"": ""BKN"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 12.4, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""946840901869"", ""name"": ""Noah Clowney"", ""team"": ""BKN"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 12.4, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
94684255527,"{""player_id"": ""94684255527"", ""name"": ""Caleb Love"", ""team"": ""POR"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 16.9, ""usg_pct"": 0.2, ""archetype"": ""SNIPER"", ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""94684255527"", ""name"": ""Caleb Love"", ""team"": ""POR"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 16.9, ""usg_pct"": 0.2, ""archetype"": ""SNIPER"", ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
94684462027,"{""player_id"": ""94684462027"", ""name"": ""Trendon Watford"", ""team"": ""PHI"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 1.4, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""94684462027"", ""name"": ""Trendon Watford"", ""team"": ""PHI"", ""position"": ""F"", ""status"": ""ACTIVE"", ""base_ppg"": 1.4, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
94684479047,"{""player_id"": ""94684479047"", ""name"": ""Zion Williamson"", ""team"": ""NO"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 20.9, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""94684479047"", ""name"": ""Zion Williamson"", ""team"": ""NO"", ""position"": ""UNK"", ""status"": ""ACTIVE"", ""base_ppg"": 20.9, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-19 09:03:51"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
94684499027,"{""player_id"": ""94684499027"", ""name"": ""Bones Hyland"", ""team"": ""MIN"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 8.1, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""94684499027"", ""name"": ""Bones Hyland"", ""team"": ""MIN"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 8.1, ""usg_pct"": 0.2, ""archetype"": ""GENERALIST"", ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
94694296527,"{""player_id"": ""94694296527"", ""name"": ""Alijah Martin"", ""team"": ""TOR"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 4.7, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 0, ""roster_updated_at"": null}","{""player_id"": ""94694296527"", ""name"": ""Alijah Martin"", ""team"": ""TOR"", ""position"": ""G"", ""status"": ""ACTIVE"", ""base_ppg"": 4.7, ""usg_pct"": 0.2, ""archetype"": null, ""updated_at"": ""2026-01-20 01:19:46"", ""season_id"": ""22025"", ""is_active"": 1, ""roster_updated_at"": null}"
